input,combined,chebyshev,cheon,
-0.00689739,2.59715e-08,-0.998432,-0.016973,
-0.00677532,2.25994e-08,-0.998292,-0.0166726,
-0.00665324,-1.51205e-08,-0.998177,-0.0163722,
-0.00653116,-5.97386e-09,-0.99809,-0.0160719,
-0.00640908,-1.17217e-08,-0.998032,-0.0157715,
-0.006287,3.23853e-08,-0.998003,-0.0154711,
-0.00616493,2.3555e-09,-0.998005,-0.0151707,
-0.00604285,-2.8101e-08,-0.998037,-0.0148703,
-0.00592077,-2.79123e-10,-0.998098,-0.01457,
-0.00579869,-7.86304e-08,-0.998188,-0.0142696,
-0.00567662,3.92453e-09,-0.998306,-0.0139692,
-0.00555454,-2.35506e-08,-0.99845,-0.0136688,
-0.00543246,3.09487e-09,-0.998617,-0.0133684,
-0.00531038,-4.52242e-08,-0.998805,-0.013068,
-0.0051883,-3.87903e-08,-0.999011,-0.0127676,
-0.00506623,-6.20529e-10,-0.999233,-0.0124673,
-0.00494415,-2.04635e-08,-0.999466,-0.0121668,
-0.00482207,-4.20809e-08,-0.999707,-0.0118665,
-0.00469999,-4.2295e-08,-0.999953,-0.011566,
-0.00457792,-5.9459e-08,-1.0002,-0.0112657,
-0.00445584,-2.16193e-08,-1.00044,-0.0109653,
-0.00433376,-3.65003e-08,-1.00068,-0.0106648,
-0.00421168,-6.28397e-08,-1.00091,-0.0103644,
-0.00408961,-2.81594e-09,-1.00112,-0.010064,
-0.00396753,-7.9075e-08,-1.00132,-0.00976364,
-0.00384545,-3.91911e-08,-1.00149,-0.00946322,
-0.00372337,-5.31176e-08,-1.00165,-0.00916281,
-0.00360129,-7.10442e-08,-1.00178,-0.00886239,
-0.00347922,-4.72828e-08,-1.00188,-0.008562,
-0.00335714,-7.95258e-08,-1.00195,-0.0082616,
-0.00323506,-4.16959e-08,-1.002,-0.00796118,
-0.00311298,-3.01857e-08,-1.00201,-0.00766076,
-0.00299091,-8.76631e-08,-1.002,-0.00736035,
-0.00286883,-6.30334e-08,-1.00195,-0.00705994,
-0.00274675,-8.18768e-08,-1.00187,-0.00675951,
-0.00262467,-4.74085e-08,-1.00177,-0.0064591,
-0.00250259,-1.13828e-07,-1.00164,-0.00615868,
-0.00238052,-1.25663e-07,-1.00148,-0.00585826,
-0.00225844,-9.60256e-08,-1.0013,-0.00555783,
-0.00213636,-6.69571e-08,-1.0011,-0.00525742,
-0.00201428,-1.23615e-07,-1.00089,-0.004957,
-0.00189221,-5.71917e-08,-1.00066,-0.00465658,
-0.00177013,-5.66192e-08,-1.00042,-0.00435615,
-0.00164805,-7.73545e-08,-1.00017,-0.00405573,
-0.00152597,-6.42857e-08,-0.999922,-0.0037553,
-0.00140389,-6.55449e-08,-0.999673,-0.00345489,
-0.00128182,-1.05227e-07,-0.999429,-0.00315447,
-0.00115974,-7.64873e-08,-0.999194,-0.00285404,
-0.00103766,-1.347e-07,-0.99897,-0.00255362,
-0.000915583,-8.37189e-08,-0.998762,-0.00225321,
-0.000793505,-7.45898e-08,-0.998572,-0.00195276,
-0.000671428,-9.47936e-08,-0.998404,-0.00165234,
-0.00054935,-1.12336e-07,-0.998259,-0.00135192,
-0.000427272,-1.23986e-07,-0.998141,-0.00105149,
-0.000305194,-8.26821e-08,-0.99805,-0.000751071,
-0.000183117,-6.04586e-08,-0.997988,-0.000450628,
-6.10389e-05,-1.0231e-07,-0.997957,-0.000150195,
6.10389e-05,-1.09708e-07,-0.997957,0.000150215,
0.000183117,-7.57276e-08,-0.997987,0.00045064,
0.000305194,-1.04282e-07,-0.998047,0.000751053,
0.000427272,-9.27377e-08,-0.998137,0.00105149,
0.00054935,-9.39036e-08,-0.998255,0.00135191,
0.000671428,-6.10976e-08,-0.998399,0.00165233,
0.000793505,-8.23033e-08,-0.998567,0.00195278,
0.000915583,-1.26078e-07,-0.998757,0.00225319,
0.00103766,-8.21511e-08,-0.998965,0.00255362,
0.00115974,-1.09447e-07,-0.99919,0.00285403,
0.00128182,-1.06768e-07,-0.999426,0.00315446,
0.00140389,-9.51288e-08,-0.999671,0.00345488,
0.00152597,-1.23474e-07,-0.999921,0.00375531,
0.00164805,-1.26233e-07,-1.00017,0.00405572,
0.00177013,-1.3099e-07,-1.00042,0.00435615,
0.00189221,-6.13413e-08,-1.00066,0.00465656,
0.00201428,-1.13623e-07,-1.00089,0.004957,
0.00213636,-5.82364e-08,-1.00111,0.00525742,
0.00225844,-4.02199e-08,-1.00132,0.00555784,
0.00238052,-9.06323e-08,-1.0015,0.00585825,
0.00250259,-8.12793e-08,-1.00166,0.00615868,
0.00262467,-1.05532e-07,-1.00179,0.00645909,
0.00274675,-8.48366e-08,-1.0019,0.00675952,
0.00286883,-8.33443e-08,-1.00198,0.00705993,
0.00299091,-7.29792e-08,-1.00202,0.00736034,
0.00311298,-1.00926e-07,-1.00204,0.00766076,
0.00323506,-9.77284e-08,-1.00203,0.00796116,
0.00335714,-1.00658e-07,-1.00198,0.00826158,
0.00347922,-3.92485e-08,-1.00191,0.008562,
0.00360129,-7.05693e-08,-1.00181,0.00886242,
0.00372337,-7.21531e-08,-1.00168,0.00916281,
0.00384545,-6.39241e-08,-1.00152,0.00946324,
0.00396753,-7.70517e-08,-1.00134,0.00976363,
0.00408961,-6.69576e-08,-1.00114,0.010064,
0.00421168,-6.4998e-08,-1.00093,0.0103644,
0.00433376,-2.45282e-08,-1.00069,0.0106649,
0.00445584,-6.3047e-08,-1.00045,0.0109653,
0.00457792,-3.26934e-08,-1.0002,0.0112656,
0.00469999,-3.75303e-08,-0.999952,0.011566,
0.00482207,-4.67401e-08,-0.999701,0.0118664,
0.00494415,-6.60527e-08,-0.999454,0.0121669,
0.00506623,-6.14236e-08,-0.999215,0.0124672,
0.0051883,-3.8804e-08,-0.998988,0.0127676,
0.00531038,-7.18077e-08,-0.998776,0.013068,
0.00543246,-4.27694e-08,-0.998582,0.0133684,
0.00555454,-3.80364e-08,-0.99841,0.0136688,
0.00567662,-5.91098e-08,-0.998262,0.0139692,
0.00579869,-3.10573e-08,-0.99814,0.0142696,
0.00592077,-6.25056e-08,-0.998046,0.01457,
0.00604285,-1.5123e-08,-0.997982,0.0148703,
0.00616493,-4.95354e-08,-0.997948,0.0151707,
0.006287,-4.45369e-08,-0.997945,0.0154711,
0.00640908,-2.32318e-08,-0.997973,0.0157715,
0.00653116,-3.42507e-09,-0.998032,0.0160719,
0.00665324,-2.68383e-08,-0.998121,0.0163722,
0.00677532,5.15959e-09,-0.998238,0.0166726,
0.00689739,3.94601e-08,-0.998382,0.016973,
0.00701947,4.55931e-09,-0.998551,0.0172734,
0.00714155,5.28632e-08,-0.998741,0.0175737,
0.00726363,2.84528e-08,-0.998951,0.0178741,
0.0073857,-1.16768e-08,-0.999177,0.0181744,
0.00750778,3.08112e-08,-0.999415,0.0184748,
0.00762986,-1.39213e-08,-0.999662,0.0187751,
0.00775194,1.5058e-08,-0.999914,0.0190755,
0.00787402,1.83811e-08,-1.00017,0.0193759,
0.00799609,1.27737e-08,-1.00042,0.0196762,
0.00811817,2.59934e-08,-1.00067,0.0199766,
0.00824025,2.83218e-08,-1.0009,0.0202769,
0.00836233,1.60543e-08,-1.00112,0.0205772,
0.0084844,6.81046e-08,-1.00133,0.0208776,
0.00860648,1.70668e-08,-1.00151,0.0211779,
0.00872856,3.75947e-08,-1.00167,0.0214783,
0.00885064,5.05173e-08,-1.00181,0.0217786,
0.00897272,1.92172e-08,-1.00192,0.0220789,
0.00909479,2.18258e-08,-1.002,0.0223793,
0.00921687,7.55559e-08,-1.00205,0.0226796,
0.00933895,4.73685e-08,-1.00207,0.0229799,
0.00946103,7.40799e-08,-1.00206,0.0232802,
0.0095831,3.18406e-08,-1.00202,0.0235805,
0.00970518,1.02928e-07,-1.00194,0.0238809,
0.00982726,9.082e-08,-1.00184,0.0241812,
0.00994934,7.76164e-08,-1.00171,0.0244815,
0.0100714,1.00716e-07,-1.00155,0.0247818,
0.0101935,1.04841e-07,-1.00137,0.0250821,
0.0103156,6.22395e-08,-1.00117,0.0253824,
0.0104376,7.04481e-08,-1.00095,0.0256827,
0.0105597,1.07799e-07,-1.00072,0.025983,
0.0106818,1.18878e-07,-1.00047,0.0262833,
0.0108039,6.01097e-08,-1.00022,0.0265835,
0.010926,1.26e-07,-0.999964,0.0268838,
0.011048,1.54407e-07,-0.999709,0.0271841,
0.0111701,9.41206e-08,-0.999458,0.0274844,
0.0112922,1.50135e-07,-0.999216,0.0277847,
0.0114143,1.18499e-07,-0.998985,0.0280849,
0.0115363,6.32031e-08,-0.998769,0.0283852,
0.0116584,1.54235e-07,-0.998572,0.0286855,
0.0117805,1.35867e-07,-0.998396,0.0289857,
0.0119026,1.14604e-07,-0.998244,0.029286,
0.0120247,1.38006e-07,-0.998119,0.0295862,
0.0121467,1.3476e-07,-0.998023,0.0298865,
0.0122688,1.1615e-07,-0.997956,0.0301867,
0.0123909,9.1328e-08,-0.99792,0.030487,
0.012513,1.45313e-07,-0.997915,0.0307872,
0.012635,1.27751e-07,-0.997942,0.0310874,
0.0127571,1.18613e-07,-0.998,0.0313877,
0.0128792,1.63251e-07,-0.998089,0.0316879,
0.0130013,1.21641e-07,-0.998206,0.0319881,
0.0131234,1.63868e-07,-0.998351,0.0322884,
0.0132454,1.56021e-07,-0.998521,0.0325886,
0.0133675,1.3932e-07,-0.998713,0.0328888,
0.0134896,1.53541e-07,-0.998925,0.033189,
0.0136117,1.63088e-07,-0.999153,0.0334892,
0.0137337,1.58633e-07,-0.999394,0.0337894,
0.0138558,1.78731e-07,-0.999644,0.0340896,
0.0139779,1.71021e-07,-0.9999,0.0343898,
0.0141,1.67943e-07,-1.00016,0.03469,
0.0142221,1.39728e-07,-1.00041,0.0349902,
0.0143441,1.39151e-07,-1.00066,0.0352903,
0.0144662,1.91022e-07,-1.0009,0.0355905,
0.0145883,1.62982e-07,-1.00113,0.0358907,
0.0147104,1.9633e-07,-1.00134,0.0361909,
0.0148324,1.52249e-07,-1.00153,0.036491,
0.0149545,2.01485e-07,-1.00169,0.0367912,
0.0150766,1.7009e-07,-1.00183,0.0370913,
0.0151987,1.70914e-07,-1.00194,0.0373915,
0.0153208,1.76376e-07,-1.00203,0.0376916,
0.0154428,1.43502e-07,-1.00208,0.0379918,
0.0155649,2.20901e-07,-1.0021,0.0382919,
0.015687,2.05574e-07,-1.00209,0.038592,
0.0158091,1.60572e-07,-1.00205,0.0388922,
0.0159311,1.61512e-07,-1.00198,0.0391923,
0.0160532,1.74355e-07,-1.00187,0.0394924,
0.0161753,1.86833e-07,-1.00174,0.0397925,
0.0162974,2.21684e-07,-1.00158,0.0400926,
0.0164195,1.89738e-07,-1.0014,0.0403927,
0.0165415,1.90287e-07,-1.0012,0.0406928,
0.0166636,1.76449e-07,-1.00098,0.0409929,
0.0167857,1.86115e-07,-1.00074,0.041293,
0.0169078,2.15138e-07,-1.00049,0.0415931,
0.0170298,1.60026e-07,-1.00024,0.0418932,
0.0171519,2.69035e-07,-0.999977,0.0421933,
0.017274,1.81805e-07,-0.999718,0.0424933,
0.0173961,1.86518e-07,-0.999463,0.0427934,
0.0175182,2.17522e-07,-0.999217,0.0430935,
0.0176402,1.94783e-07,-0.998981,0.0433935,
0.0177623,1.74363e-07,-0.998761,0.0436936,
0.0178844,1.90828e-07,-0.99856,0.0439936,
0.0180065,1.86047e-07,-0.998381,0.0442936,
0.0181285,2.02179e-07,-0.998226,0.0445937,
0.0182506,1.59123e-07,-0.998097,0.0448937,
0.0183727,1.73775e-07,-0.997997,0.0451937,
0.0184948,1.97783e-07,-0.997928,0.0454937,
0.0186169,1.68239e-07,-0.99789,0.0457938,
0.0187389,2.0903e-07,-0.997883,0.0460938,
0.018861,2.19052e-07,-0.997909,0.0463938,
0.0189831,1.53203e-07,-0.997967,0.0466938,
0.0191052,1.80727e-07,-0.998055,0.0469938,
0.0192272,1.90387e-07,-0.998172,0.0472937,
0.0193493,2.49442e-07,-0.998318,0.0475937,
0.0194714,2.07003e-07,-0.998489,0.0478937,
0.0195935,2.20093e-07,-0.998683,0.0481936,
0.0197156,1.53541e-07,-0.998897,0.0484936,
0.0198376,1.99435e-07,-0.999128,0.0487936,
0.0199597,2.16612e-07,-0.999372,0.0490935,
0.0200818,2.3027e-07,-0.999625,0.0493935,
0.0202039,1.91995e-07,-0.999885,0.0496934,
0.0203259,2.37868e-07,-1.00015,0.0499933,
0.020448,1.75615e-07,-1.00041,0.0502933,
0.0205701,1.74747e-07,-1.00066,0.0505932,
0.0206922,2.00568e-07,-1.0009,0.0508931,
0.0208143,1.90942e-07,-1.00113,0.051193,
0.0209363,1.88588e-07,-1.00135,0.0514929,
0.0210584,2.1541e-07,-1.00154,0.0517928,
0.0211805,1.91687e-07,-1.00171,0.0520927,
0.0213026,1.66013e-07,-1.00185,0.0523926,
0.0214246,1.72786e-07,-1.00197,0.0526925,
0.0215467,1.79133e-07,-1.00205,0.0529923,
0.0216688,2.0836e-07,-1.00211,0.0532922,
0.0217909,1.91872e-07,-1.00213,0.0535921,
0.021913,2.51987e-07,-1.00212,0.0538919,
0.022035,2.08189e-07,-1.00208,0.0541918,
0.0221571,2.23641e-07,-1.00201,0.0544916,
0.0222792,2.27817e-07,-1.00191,0.0547914,
0.0224013,2.49093e-07,-1.00177,0.0550913,
0.0225233,1.99282e-07,-1.00161,0.0553911,
0.0226454,1.73438e-07,-1.00143,0.0556909,
0.0227675,1.58836e-07,-1.00123,0.0559907,
0.0228896,2.00648e-07,-1.001,0.0562905,
0.0230117,1.66459e-07,-1.00076,0.0565903,
0.0231337,1.78967e-07,-1.00051,0.0568901,
0.0232558,1.96003e-07,-1.00025,0.0571898,
0.0233779,1.9631e-07,-0.999989,0.0574896,
0.0235,2.02816e-07,-0.999726,0.0577894,
0.023622,2.16668e-07,-0.999467,0.0580892,
0.0237441,2.13873e-07,-0.999216,0.0583889,
0.0238662,2.05567e-07,-0.998977,0.0586886,
0.0239883,2.21837e-07,-0.998753,0.0589884,
0.0241104,1.72459e-07,-0.998548,0.0592881,
0.0242324,2.32867e-07,-0.998364,0.0595878,
0.0243545,2.00969e-07,-0.998205,0.0598876,
0.0244766,1.82896e-07,-0.998074,0.0601873,
0.0245987,1.78441e-07,-0.997971,0.060487,
0.0247207,2.04924e-07,-0.997899,0.0607867,
0.0248428,1.64867e-07,-0.997859,0.0610864,
0.0249649,1.98248e-07,-0.997851,0.061386,
0.025087,2.30357e-07,-0.997875,0.0616857,
0.0252091,1.72897e-07,-0.997932,0.0619854,
0.0253311,1.97344e-07,-0.99802,0.062285,
0.0254532,2.08807e-07,-0.998138,0.0625847,
0.0255753,2.11083e-07,-0.998285,0.0628843,
0.0256974,1.69377e-07,-0.998457,0.063184,
0.0258194,1.86233e-07,-0.998653,0.0634836,
0.0259415,1.80926e-07,-0.99887,0.0637832,
0.0260636,2.07459e-07,-0.999103,0.0640828,
0.0261857,1.52146e-07,-0.99935,0.0643825,
0.0263078,1.79619e-07,-0.999608,0.064682,
0.0264298,1.66214e-07,-0.999871,0.0649816,
0.0265519,1.72841e-07,-1.00014,0.0652812,
0.026674,1.99484e-07,-1.0004,0.0655808,
0.0267961,2.05573e-07,-1.00066,0.0658804,
0.0269181,1.87352e-07,-1.00091,0.0661799,
0.0270402,2.11026e-07,-1.00114,0.0664795,
0.0271623,1.84941e-07,-1.00136,0.066779,
0.0272844,1.63214e-07,-1.00155,0.0670786,
0.0274065,1.68599e-07,-1.00173,0.0673781,
0.0275285,1.63979e-07,-1.00187,0.0676776,
0.0276506,2.12524e-07,-1.00199,0.0679771,
0.0277727,1.91667e-07,-1.00208,0.0682766,
0.0278948,1.74198e-07,-1.00214,0.0685761,
0.0280168,2.06972e-07,-1.00216,0.0688756,
0.0281389,1.63748e-07,-1.00216,0.0691751,
0.028261,2.3254e-07,-1.00212,0.0694745,
0.0283831,1.64585e-07,-1.00204,0.069774,
0.0285052,2.26445e-07,-1.00194,0.0700735,
0.0286272,2.04915e-07,-1.00181,0.0703729,
0.0287493,1.60395e-07,-1.00165,0.0706724,
0.0288714,2.04065e-07,-1.00146,0.0709718,
0.0289935,1.55637e-07,-1.00125,0.0712712,
0.0291155,2.08682e-07,-1.00103,0.0715706,
0.0292376,2.17339e-07,-1.00078,0.07187,
0.0293597,1.55998e-07,-1.00053,0.0721694,
0.0294818,2.20779e-07,-1.00027,0.0724688,
0.0296039,1.85914e-07,-1,0.0727682,
0.0297259,2.29835e-07,-0.999734,0.0730675,
0.029848,2.23441e-07,-0.999471,0.0733669,
0.0299701,1.52036e-07,-0.999215,0.0736663,
0.0300922,2.03662e-07,-0.998971,0.0739656,
0.0302142,1.85851e-07,-0.998743,0.0742649,
0.0303363,1.49274e-07,-0.998534,0.0745643,
0.0304584,1.81169e-07,-0.998347,0.0748636,
0.0305805,1.75916e-07,-0.998185,0.0751629,
0.0307026,1.97026e-07,-0.99805,0.0754622,
0.0308246,2.02488e-07,-0.997944,0.0757615,
0.0309467,1.77273e-07,-0.99787,0.0760608,
0.0310688,2.31787e-07,-0.997827,0.07636,
0.0311909,1.5872e-07,-0.997818,0.0766593,
0.0313129,2.18624e-07,-0.997842,0.0769585,
0.031435,2.2711e-07,-0.997898,0.0772578,
0.0315571,1.77697e-07,-0.997986,0.077557,
0.0316792,2.2333e-07,-0.998105,0.0778563,
0.0318013,1.77756e-07,-0.998253,0.0781555,
0.0319233,1.79748e-07,-0.998427,0.0784547,
0.0320454,1.89668e-07,-0.998625,0.0787539,
0.0321675,2.15812e-07,-0.998844,0.0790531,
0.0322896,2.19285e-07,-0.999081,0.0793523,
0.0324116,2.11367e-07,-0.999331,0.0796514,
0.0325337,2.17288e-07,-0.999592,0.0799506,
0.0326558,2.27489e-07,-0.999859,0.0802497,
0.0327779,2.15502e-07,-1.00013,0.0805489,
0.0329,1.96594e-07,-1.0004,0.080848,
0.033022,2.1734e-07,-1.00066,0.0811471,
0.0331441,2.16353e-07,-1.00091,0.0814462,
0.0332662,2.16659e-07,-1.00115,0.0817453,
0.0333883,2.0553e-07,-1.00137,0.0820444,
0.0335103,1.93457e-07,-1.00157,0.0823435,
0.0336324,2.17403e-07,-1.00175,0.0826426,
0.0337545,1.81133e-07,-1.0019,0.0829417,
0.0338766,2.02836e-07,-1.00202,0.0832407,
0.0339987,1.92355e-07,-1.00211,0.0835397,
0.0341207,1.60199e-07,-1.00217,0.0838388,
0.0342428,1.74395e-07,-1.0022,0.0841378,
0.0343649,2.12933e-07,-1.00219,0.0844368,
0.034487,1.82646e-07,-1.00215,0.0847358,
0.034609,2.04248e-07,-1.00208,0.0850348,
0.0347311,2.24754e-07,-1.00197,0.0853338,
0.0348532,2.09844e-07,-1.00184,0.0856328,
0.0349753,1.92677e-07,-1.00168,0.0859317,
0.0350974,2.16047e-07,-1.00149,0.0862307,
0.0352194,2.15404e-07,-1.00128,0.0865296,
0.0353415,2.47901e-07,-1.00105,0.0868286,
0.0354636,1.56211e-07,-1.00081,0.0871275,
0.0355857,2.04204e-07,-1.00055,0.0874264,
0.0357077,2.19295e-07,-1.00028,0.0877253,
0.0358298,1.67057e-07,-1.00001,0.0880242,
0.0359519,1.85705e-07,-0.999738,0.0883231,
0.036074,2.56703e-07,-0.999471,0.088622,
0.0361961,2.63112e-07,-0.999211,0.0889208,
0.0363181,2.28448e-07,-0.998963,0.0892197,
0.0364402,2.30003e-07,-0.998731,0.0895185,
0.0365623,2.13975e-07,-0.998518,0.0898173,
0.0366844,2.44978e-07,-0.998327,0.0901161,
0.0368064,2.47596e-07,-0.998162,0.0904149,
0.0369285,2.34228e-07,-0.998024,0.0907137,
0.0370506,2.32297e-07,-0.997916,0.0910125,
0.0371727,2.11022e-07,-0.997839,0.0913113,
0.0372948,2.33879e-07,-0.997795,0.0916101,
0.0374168,2.53884e-07,-0.997785,0.0919088,
0.0375389,2.33515e-07,-0.997808,0.0922076,
0.037661,2.31069e-07,-0.997864,0.0925063,
0.0377831,2.55814e-07,-0.997953,0.092805,
0.0379051,2.59982e-07,-0.998072,0.0931037,
0.0380272,2.47349e-07,-0.998222,0.0934024,
0.0381493,2.55677e-07,-0.998398,0.0937011,
0.0382714,2.71803e-07,-0.998598,0.0939998,
0.0383935,2.45765e-07,-0.99882,0.0942984,
0.0385155,2.70818e-07,-0.99906,0.0945971,
0.0386376,2.54963e-07,-0.999314,0.0948957,
0.0387597,3.07256e-07,-0.999579,0.0951944,
0.0388818,2.42938e-07,-0.99985,0.095493,
0.0390038,2.33027e-07,-1.00012,0.0957916,
0.0391259,3.03341e-07,-1.0004,0.0960902,
0.039248,3.1461e-07,-1.00066,0.0963888,
0.0393701,2.83953e-07,-1.00092,0.0966873,
0.0394922,2.6247e-07,-1.00116,0.0969859,
0.0396142,2.89568e-07,-1.00139,0.0972844,
0.0397363,2.54635e-07,-1.00159,0.097583,
0.0398584,2.53811e-07,-1.00177,0.0978815,
0.0399805,2.88077e-07,-1.00192,0.09818,
0.0401025,2.72043e-07,-1.00205,0.0984785,
0.0402246,3.24818e-07,-1.00214,0.098777,
0.0403467,3.32175e-07,-1.0022,0.0990755,
0.0404688,3.01832e-07,-1.00223,0.099374,
0.0405909,3.04024e-07,-1.00223,0.0996724,
0.0407129,3.04747e-07,-1.00219,0.0999709,
0.040835,3.10005e-07,-1.00211,0.100269,
0.0409571,3.40248e-07,-1.00201,0.100568,
0.0410792,2.8262e-07,-1.00187,0.100866,
0.0412012,3.23419e-07,-1.00171,0.101165,
0.0413233,3.20794e-07,-1.00152,0.101463,
0.0414454,3.53961e-07,-1.00131,0.101761,
0.0415675,3.45163e-07,-1.00107,0.10206,
0.0416896,3.77617e-07,-1.00082,0.102358,
0.0418116,3.6492e-07,-1.00056,0.102656,
0.0419337,3.45985e-07,-1.00029,0.102955,
0.0420558,3.46174e-07,-1.00002,0.103253,
0.0421779,3.58506e-07,-0.99974,0.103551,
0.0422999,3.69558e-07,-0.999468,0.10385,
0.042422,3.69539e-07,-0.999204,0.104148,
0.0425441,3.71104e-07,-0.998952,0.104446,
0.0426662,3.01543e-07,-0.998715,0.104744,
0.0427883,4.0136e-07,-0.998498,0.105043,
0.0429103,3.84679e-07,-0.998304,0.105341,
0.0430324,3.86114e-07,-0.998135,0.105639,
0.0431545,3.62514e-07,-0.997994,0.105937,
0.0432766,3.95577e-07,-0.997884,0.106235,
0.0433986,3.81456e-07,-0.997805,0.106534,
0.0435207,4.29644e-07,-0.99776,0.106832,
0.0436428,3.92765e-07,-0.997749,0.10713,
0.0437649,4.05204e-07,-0.997772,0.107428,
0.043887,4.26621e-07,-0.997828,0.107726,
0.044009,4.36075e-07,-0.997918,0.108024,
0.0441311,4.01167e-07,-0.998039,0.108322,
0.0442532,4.45001e-07,-0.99819,0.10862,
0.0443753,4.33557e-07,-0.998369,0.108919,
0.0444973,4.47335e-07,-0.998572,0.109217,
0.0446194,4.51425e-07,-0.998797,0.109515,
0.0447415,4.86595e-07,-0.99904,0.109813,
0.0448636,4.84078e-07,-0.999299,0.110111,
0.0449857,4.65843e-07,-0.999568,0.110409,
0.0451077,4.68856e-07,-0.999843,0.110707,
0.0452298,5.2005e-07,-1.00012,0.111005,
0.0453519,4.82467e-07,-1.0004,0.111303,
0.045474,4.79752e-07,-1.00067,0.111601,
0.045596,4.84758e-07,-1.00093,0.111899,
0.0457181,4.86903e-07,-1.00118,0.112196,
0.0458402,4.9409e-07,-1.00141,0.112494,
0.0459623,5.36362e-07,-1.00161,0.112792,
0.0460844,5.25482e-07,-1.0018,0.11309,
0.0462064,5.74425e-07,-1.00195,0.113388,
0.0463285,5.44211e-07,-1.00208,0.113686,
0.0464506,5.46969e-07,-1.00218,0.113984,
0.0465727,5.51575e-07,-1.00224,0.114282,
0.0466947,5.29265e-07,-1.00227,0.114579,
0.0468168,5.77161e-07,-1.00226,0.114877,
0.0469389,5.72681e-07,-1.00222,0.115175,
0.047061,5.55082e-07,-1.00215,0.115473,
0.0471831,5.7454e-07,-1.00204,0.115771,
0.0473051,5.9364e-07,-1.0019,0.116068,
0.0474272,5.56724e-07,-1.00174,0.116366,
0.0475493,5.75944e-07,-1.00154,0.116664,
0.0476714,5.72766e-07,-1.00133,0.116962,
0.0477934,5.3222e-07,-1.00109,0.117259,
0.0479155,5.79345e-07,-1.00084,0.117557,
0.0480376,5.86225e-07,-1.00057,0.117855,
0.0481597,5.867e-07,-1.0003,0.118152,
0.0482818,6.20299e-07,-1.00002,0.11845,
0.0484038,5.90588e-07,-0.999738,0.118747,
0.0485259,6.54055e-07,-0.999462,0.119045,
0.048648,6.27258e-07,-0.999194,0.119343,
0.0487701,6.32312e-07,-0.998937,0.11964,
0.0488921,6.35767e-07,-0.998697,0.119938,
0.0490142,6.27124e-07,-0.998476,0.120235,
0.0491363,6.52353e-07,-0.998279,0.120533,
0.0492584,6.64144e-07,-0.998107,0.12083,
0.0493805,6.60141e-07,-0.997964,0.121128,
0.0495025,6.2897e-07,-0.997851,0.121425,
0.0496246,6.77103e-07,-0.997771,0.121723,
0.0497467,6.36737e-07,-0.997726,0.12202,
0.0498688,6.36417e-07,-0.997714,0.122318,
0.0499908,6.41817e-07,-0.997737,0.122615,
0.0501129,6.50821e-07,-0.997794,0.122913,
0.050235,6.13462e-07,-0.997885,0.12321,
0.0503571,6.44858e-07,-0.998008,0.123508,
0.0504792,6.54757e-07,-0.998162,0.123805,
0.0506012,6.81347e-07,-0.998343,0.124102,
0.0507233,6.83864e-07,-0.998549,0.1244,
0.0508454,6.88199e-07,-0.998778,0.124697,
0.0509675,7.12564e-07,-0.999025,0.124994,
0.0510895,6.83836e-07,-0.999288,0.125292,
0.0512116,6.79313e-07,-0.999561,0.125589,
0.0513337,6.89491e-07,-0.999841,0.125886,
0.0514558,6.8283e-07,-1.00012,0.126183,
0.0515779,6.65983e-07,-1.0004,0.126481,
0.0516999,6.75014e-07,-1.00068,0.126778,
0.051822,6.64874e-07,-1.00094,0.127075,
0.0519441,6.49149e-07,-1.0012,0.127372,
0.0520662,6.79294e-07,-1.00143,0.12767,
0.0521882,6.91817e-07,-1.00164,0.127967,
0.0523103,6.69396e-07,-1.00183,0.128264,
0.0524324,7.04236e-07,-1.00198,0.128561,
0.0525545,6.96883e-07,-1.00211,0.128858,
0.0526766,6.66126e-07,-1.00221,0.129155,
0.0527986,6.65578e-07,-1.00227,0.129452,
0.0529207,7.21079e-07,-1.0023,0.129749,
0.0530428,6.57045e-07,-1.0023,0.130047,
0.0531649,6.93329e-07,-1.00226,0.130344,
0.0532869,6.75916e-07,-1.00218,0.130641,
0.053409,7.02201e-07,-1.00207,0.130938,
0.0535311,7.11149e-07,-1.00193,0.131235,
0.0536532,7.15978e-07,-1.00176,0.131532,
0.0537753,7.05183e-07,-1.00157,0.131829,
0.0538973,7.07333e-07,-1.00135,0.132126,
0.0540194,7.00804e-07,-1.00111,0.132423,
0.0541415,6.84872e-07,-1.00085,0.132719,
0.0542636,6.86544e-07,-1.00058,0.133016,
0.0543856,6.82259e-07,-1.0003,0.133313,
0.0545077,7.16299e-07,-1.00002,0.13361,
0.0546298,7.06314e-07,-0.999731,0.133907,
0.0547519,7.1493e-07,-0.99945,0.134204,
0.054874,7.08327e-07,-0.999178,0.134501,
0.054996,6.72463e-07,-0.998917,0.134797,
0.0551181,7.14361e-07,-0.998673,0.135094,
0.0552402,6.53424e-07,-0.998449,0.135391,
0.0553623,7.03825e-07,-0.998248,0.135688,
0.0554843,6.79346e-07,-0.998074,0.135985,
0.0556064,6.3935e-07,-0.997929,0.136281,
0.0557285,6.52706e-07,-0.997815,0.136578,
0.0558506,6.68465e-07,-0.997734,0.136875,
0.0559727,6.54031e-07,-0.997687,0.137171,
0.0560947,6.38832e-07,-0.997676,0.137468,
